id,title,genres,keywords,overview,vote_average,vote_count,release_date,runtime,top_cast,director,movieId,imdbId,tmdbId
226,Boys Don't Cry,"['Crime', 'Drama']","['rape', 'sex', 'identity', 'small town', 'love', 'friends', 'murder', 'romance', 'true', 'transgender', 'anger', 'woman director', 'nebraska', 'small town murder', 'transphobia', 'gender identity']","Female born, Teena Brandon adopts his male identity of Brandon Teena and attempts to find himself and love in Nebraska.",7.2,353,1999-09-02,118.0,"['Hilary Swank', 'Chloë Sevigny', 'Peter Sarsgaard']",Kimberly Peirce,2908,171804,226
92182,Silent House,"['Horror', 'Mystery']","['supernatural', 'remake', 'suspense', 'beer bottle', 'real time', 'candelabra', 'reference to facebook', 'padlock', 'woman director']","Sarah returns with her father and uncle to fix up the family's longtime summerhouse after it was violated by squatters in the off-season. As they work in the dark, Sarah begins to hear sounds from within the walls of the boarded-up building. Although she barely remembers the place, Sarah senses the past may still haunt the home.",5.2,125,2011-01-21,85.0,"['Elizabeth Olsen', 'Adam Trese', 'Eric Sheffer Stevens']",Chris Kentis,93954,1767382,92182
582,The Lives of Others,"['Drama', 'Thriller']","['germany', 'berlin', 'suicide', 'berlin wall', 'corruption', 'german democratic republic', 'stasi', 'blackmail', 'cold war', 'soviet union', 'nudity', 'propaganda', 'freedom of speech', 'house search', ""artists' life"", 'spying', 'arts', 'government', 'interrogation', 'surveillance', 'minister for education', 'heartbreak', 'east germany', 'communism', 'mfs']",A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,7.9,958,2006-03-15,137.0,"['Martina Gedeck', 'Ulrich Mühe', 'Sebastian Koch']",Florian Henckel von Donnersmarck,44555,405094,582
72213,Courageous,['Drama'],"['father', 'faith']","As law enforcement officers, Adam Mitchell, Nathan Hayes, and their partners are confident and focused. They willingly stand up to the worst the streets have to offer. Yet at the end of the day, they face a challenge that none of them are truly prepared to tackle: fatherhood. They know that God desires to turn the hearts of fathers to their children, but their children are beginning to drift further and further away from them. When tragedy hits home, these men are left wrestling with their hopes, their fears, their faith, and their fathering. Can a new found urgency help these dads draw closer to God ... and to their children? COURAGEOUS is the fourth release of Sherwood Pictures, the movie making ministry of Sherwood Church in Albany, Georgia.",6.8,77,2011-09-30,129.0,"['Alex Kendrick', 'Ken Bevel', 'Ben Davies']",Alex Kendrick,93265,1630036,72213
990,The Hustler,['Drama'],"['suicide', 'gambling', 'manager', 'alcohol', 'based on novel', 'bar', 'billard', 'hustler', 'sport', 'party', 'pool', 'money', 'game', 'drunk', 'player']",Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,7.6,240,1961-09-25,134.0,"['Paul Newman', 'Jackie Gleason', 'Piper Laurie']",Robert Rossen,3468,54997,990
55604,Boom Town,"['Adventure', 'Drama', 'Romance']","['partnership', 'oil', 'oil tycoon', 'wildcatter', 'oil field']",McMasters and Sand come to oil towns to get rich. Betsey comes West intending to marry Sand but marries McMasters instead. Getting rich and losing it all teaches McMasters and Sand the value of personal ties.,6.5,8,1940-08-30,119.0,"['Clark Gable', 'Spencer Tracy', 'Claudette Colbert']",Jack Conway,25860,32273,55604
9662,The Triplets of Belleville,"['Adventure', 'Animation', 'Comedy', 'Drama']","['france', 'kidnapping', 'boy', 'biker', 'tour de france', 'mafia', 'dog', 'triplet', 'band singer', 'silent film', 'old woman']","When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him.",7.3,231,2003-06-11,80.0,"['Béatrice Bonifassi', 'Lina Boudreau', 'Michèle Caucheteux']",Sylvain Chomet,6773,286244,9662
20862,Smoke Signals,"['Drama', 'Comedy']",[],"Young Indian man Thomas is a nerd in his reservation, wearing oversize glasses and telling everyone stories no-one wants to hear. His parents died in a fire in 1976, and Thomas was saved by Arnold. Arnold soon left his family, and Victor hasn't seen his father for 10 years. When Victor hears Arnold has died, Thomas offers him funding for the trip to get Arnold's remains",6.6,24,1998-01-16,89.0,"['Adam Beach', 'Evan Adams', 'Irene Bedard']",Chris Eyre,1914,120321,20862
2771,American Splendor,"['Comedy', 'Drama']","['biography', 'independent film', 'v.a. hospital', 'junk sale', 'jellybean', 'greeting card', 'file clerk', 'garage sale', 'comic book art', 'neurotic', 'woman director']",An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,7.1,120,2003-08-15,101.0,"['Paul Giamatti', 'Hope Davis', 'Judah Friedlander']",Shari Springer Berman,6620,305206,2771
80,Before Sunset,"['Drama', 'Romance']","['paris', 'journalist', 'dialogue', 'talking', 'soulmates', 'walking', 'bookshop', ""love of one's life"", 'author']",Nine years ago two strangers met by chance and spent a night in Vienna that ended before sunrise. They are about to meet for the first time since. Now they have one afternoon to find out if they belong together.,7.6,718,2004-02-10,80.0,"['Ethan Hawke', 'Julie Delpy', 'Vernon Dobtcheff']",Richard Linklater,8638,381681,80
55,Amores perros,"['Drama', 'Thriller']","['homeless person', 'mexico city', 'daughter', 'secret love', 'dogfight', 'money', 'dog', 'nonlinear timeline', 'multiple storylines', 'new mexican cinema']",Three different people in Mexico City are catapulted into dramatic and unforeseen circumstances in the wake of a terrible car crash: a young punk stumbles into the sinister underground world of dog fighting; an injured supermodel's designer pooch disappears into the apartment's floorboards; and an ex-radical turned hit man rescues a gunshot Rotweiler.,7.6,521,2000-06-16,154.0,"['Gael García Bernal', 'Vanessa Bauche', 'Goya Toledo']",Alejandro González Iñárritu,4235,245712,55
11023,Thirteen,"['Crime', 'Drama']","['cheating', 'dysfunctional family', 'teen angst', 'underage drinking', 'domestic violence', 'makeover', 'drug overdose', 'teacher student relationship', 'street life', 'movie theater', 'razor blade', 'tattoo shop', 'peer pressure', 'shoe store', 'overachiever', 'reference to jack black', 'flunking out of school', 'promiscuous mother', 'glue sniffing', 'woman director']","Tracy is a normal 13-year-old trying to make it in school. After befriending the most popular girl at school, Evie, Tracy's world is turned upside down when Evie introduces her to a world of sex, drugs and cash. But it isn't long before Tracy's new world and attitude finally takes a toll on her, her family, and old friends.",6.7,339,2003-08-20,100.0,"['Evan Rachel Wood', 'Nikki Reed', 'Vanessa Hudgens']",Catherine Hardwicke,7285,328538,11023
33667,Gentleman's Agreement,"['Drama', 'Romance']","['anti semitism', 'soldier']",A magazine writer poses as a Jew to expose anti-Semitism.,6.8,47,1947-11-11,118.0,"['Gregory Peck', 'Dorothy McGuire', 'John Garfield']",Elia Kazan,1940,39416,33667
39013,Winter's Bone,['Drama'],"['father', 'court', 'bail', 'drug trade', 'girl', 'aftercreditsstinger', 'duringcreditsstinger', 'woman director']","17 year-old Ree Dolly sets out to track down her father, who put their house up for his bail bond and then disappeared. If she fails, Ree and her family will be turned out into the Ozark woods. Challenging her outlaw kin's code of silence and risking her life, Ree hacks through the lies, evasions and threats offered up by her relatives and begins to piece together the truth.",6.8,565,2010-06-11,100.0,"['Jennifer Lawrence', 'John Hawkes', 'Kevin Breznahan']",Debra Granik,78574,1399683,39013
11194,Touching the Void,"['Documentary', 'Action', 'Adventure']","['wound', 'mountaineer', 'peru', 'sport', 'glacier', 'climbing', 'rescue', 'snow', 'cordillera huayhuash']","A documentary based on the book of the same name by Joe Simpson about Simpson's and Simon Yates' disastrous and near-fatal attempt to climb 6,344m Siula Grande in the Cordillera Huayhuash in the Peruvian Andes in 1985.",7.6,138,2003-09-05,106.0,"['Brendan Mackey', 'Nicholas Aaron', 'Richard Hawking']",Kevin Macdonald,7256,379557,11194
43839,Alexander's Ragtime Band,"['Drama', 'Music', 'Romance']","['dance', 'ragtime', 'concert tour']","Roger Grant, a classical violinist, disappoints his family and teacher when he organizes a jazz band, but he and the band become successful. Roger falls in love with his singer Stella, but his reluctance to lose her leads him to thwart her efforts to become a solo star. When the World War separates them in 1917, Stella marries Roger's best friend Charlie. Roger comes home after the war and an important concert at Carnegie Hall brings the corners of the romantic triangle together.",4.8,6,1938-05-24,106.0,"['Tyrone Power', 'Alice Faye', 'Don Ameche']",Henry King,8881,29852,43839
1382,Me and You and Everyone We Know,"['Comedy', 'Drama']","['brother brother relationship', 'playground', 'independent film', 'sex talk', 'art gallery', 'separation', 'self mutilation', 'shoe salesman', 'chat session', 'female artist', 'meeting on the internet', 'hope chest', 'woman director']","The feature film debut by artist Miranda July about a various comic situations and plots that intertwine. One story line is about a father who is ending his marriage and the other story is of a video artist (possibly autobiographical of Miranda July, also played by her) who is desperately trying to get her work in a modern art museum. The film won Caméra d'Or at Cannes.",7.0,107,2005-06-17,90.0,"['Miranda July', 'John Hawkes', 'Brandon Ratcliff']",Miranda July,33880,415978,1382
44639,Inside Job,['Documentary'],"['corruption', 'capitalism', 'globalization', 'bank', 'banker', 'fraud', 'wall street', 'finances', 'global economy', 'banking', 'crisis', 'money', 'economics', 'financial crisis', 'stock market', 'corporation']","A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.",7.7,286,2010-10-08,109.0,"['Matt Damon', 'William Ackman', 'Barack Obama']",Charles Ferguson,80906,1645089,44639
301351,We Are Your Friends,"['Drama', 'Music', 'Romance']",['dj'],"Young Cole Carter dreams of hitting the big time as a Hollywood disc jockey, spending his days and nights hanging with buddies and working on the one track that will set the world on fire. Opportunity comes knocking when he meets James Reed, a charismatic DJ who takes the 23-year-old under his wing. Soon, his seemingly clear path to success gets complicated when he starts falling for his mentor's girlfriend, jeopardizing his new friendship and the future he seems destined to fulfill.",6.3,658,2015-08-26,96.0,"['Zac Efron', 'Emily Ratajkowski', 'Wes Bentley']",Max Joseph,141648,3787590,301351
4816,Ghost Dog: The Way of the Samurai,"['Crime', 'Drama']","['deportation', 'hitman', 'mission of murder', 'book', 'code', 'telescope', 'beating', 'mafia', 'park', 'pigeon', 'hagakure', 'ice cream', 'haitian', 'cd player', 'rouge', 'arm sling', 'racial slur']",An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.,7.2,298,1999-09-13,116.0,"['Forest Whitaker', 'Cliff Gorman', 'Tricia Vessey']",Jim Jarmusch,3328,165798,4816
7873,Harsh Times,"['Crime', 'Drama', 'Thriller', 'Action']","['watching a movie', 'playing pool', 'vinegar']","Jim Davis is an ex-Army Ranger who finds himself slipping back into his old life of petty crime after a job offer from the LAPD evaporates. His best friend is pressured by his girlfriend Sylvia to find a job, but Jim is more interested in hanging out and making cash from small heists, while trying to get a law enforcement job so he can marry his Mexican girlfriend.",6.3,197,2005-09-11,120.0,"['Christian Bale', 'Freddy Rodríguez', 'Eva Longoria']",David Ayer,49314,433387,7873
331190,Captive,"['Crime', 'Drama', 'Thriller']","['hostage', 'based on true story', 'murder', 'independent film', 'single mother', 'drug', 'drug addict', 'recovering drug addict', 'auto theft', 'based on true events']","Based on a miraculous true story that drew the attention of the entire nation, is the dramatic, thrilling, and spiritual journey of Ashley Smith and Brian Nichols.  After being taken hostage by Brian in her own apartment, Ashley turns to Rick Warren’s inspirational book, The Purpose Driven Life, for guidance.  In reading from the book, Ashley not only finds purpose in her own life, but helps Brian find a more peaceful resolution to a harrowing situation.",5.6,92,2015-09-17,97.0,"['Kate Mara', 'David Oyelowo', 'Michael Kenneth Williams']",Jerry Jameson,150272,3268668,331190
15186,Full Frontal,"['Comedy', 'Drama', 'Romance']",['independent film'],"A contemporary comedy set in Los Angeles, Full Frontal traces the complicated relationship among seven friends as they deal with the fragile connections that bind them together. Full Frontal takes place during a twenty-four hour period - a day in the life of missed connections.",4.8,26,2002-08-02,96.0,"['David Duchovny', 'Nicky Katt', 'Catherine Keener']",Steven Soderbergh,5172,290212,15186
17994,Witchboard,['Horror'],"['ax', 'possession', 'psychic power', 'ouija', 'ouija board', 'evil spirit']","Playing around with a Ouija board, a trio of friends succeeds in contacting the spirit of a young boy. Trouble begins when the evil spirit, Malfeitor, takes over one of their bodies.",5.9,58,1986-12-31,98.0,"['Stephen Nichols', 'Tawny Kitaen', 'Todd Allen']",Kevin Tenney,8855,90327,17994
1378,Shortbus,"['Romance', 'Drama', 'Comedy']","['gay', 'new york', 'free love', 'swinger club', 'transsexuality', 'sex', 'heterosexual', 'suicide attempt', 'eroticism', 'group sex', 'orgasm', 'sex therapy', 'video', 'dominatrix', 'homosexuality', 'unsimulated sex']","A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.. The characters converge in a weekly Brooklyn salon loosely inspired by various underground NYC gatherings that took place in the early 2000's.",6.3,140,2006-05-20,101.0,"['Sook-Yin Lee', 'Paul Dawson', 'PJ DeBoy']",John Cameron Mitchell,48744,367027,1378
8885,Waltz with Bashir,"['Drama', 'Animation', 'War']","['israel', 'palestine', 'middle east', 'lebanon', 'nightmare', 'middle east conflict']","Much awarded animated documentary, in which director and Israeli army veteran Ari Folman interviews friends and former soldiers about their memories of  the 1982 Lebanon war and especially the Sabra and Shatila massacre in Beirut. The usage on animation enabled Folman to illustrate their personal memories and dreams.",7.8,291,2008-06-25,90.0,"['Ari Folman', 'Ron Ben-Yishai', 'Dror Harazi']",Ari Folman,61236,1185616,8885
48382,"The Book of Mormon Movie, Volume 1: The Journey",[],[],"The story of Lehi and his wife Sariah and their four sons: Laman, Lemuel, Sam, and Nephi. Lehi leaves Jerusalem because he prophesied unto the people concerning the destruction of Jerusalem, and they sought his life. He journeys into the wilderness with his family. He sends Nephi and his brethren back to Jerusalem after the brass plates and the family of Ishmael. The sons and daughters of Lehi marry the sons and daughters of Ishmael. They take their families and continue into the wilderness. Ishmael dies in the wilderness. They come to the sea. Nephi's brethren rebel against him. He confounds them, and builds a ship. They cross the sea to the promised land in the Americas. Lehi dies in the promised land. Nephi's brethren rebel against him again. Nephi departs again into the wilderness.",5.0,2,2003-09-12,120.0,"['Kirby Heyborne', 'Michael Flynn']",Unknown,163605,349159,48382
12901,No End in Sight,['Documentary'],"['white house', 'occupying power', 'independent film', 'incompetence', 'irak', 'superpower', 'warfare']","Chronological look at the fiasco in Iraq, especially decisions made in the spring of 2003 - and the backgrounds of those making decisions - immediately following the overthrow of Saddam: no occupation plan, an inadequate team to run the country, insufficient troops to keep order, and three edicts from the White House announced by Bremmer when he took over.",7.2,23,2007-07-27,102.0,"['Campbell Scott', 'Gerald Burke', 'Ali Fadhil']",Charles Ferguson,55071,912593,12901
250124,The Diary of a Teenage Girl,"['Drama', 'Romance']","['1970s', 'teenage girl', 'older man younger woman relationship', 'based on graphic novel', 'teenage sexuality', 'woman director']","Minnie Goetze is a 15-year-old aspiring comic-book artist, coming of age in the haze of the 1970s in San Francisco. Insatiably curious about the world around her, Minnie is a pretty typical teenage girl. Oh, except that she’s sleeping with her mother’s boyfriend.",6.8,279,2015-08-07,98.0,"['Bel Powley', 'Kristen Wiig', 'Alexander Skarsgård']",Marielle Heller,127196,3172532,250124
14284,In the Shadow of the Moon,['Documentary'],"['nasa', 'space mission', 'rocket', 'moon landing', 'space', 'astronaut', 'apollo s']","Archival material from the original NASA film footage – much of it seen for the first time – plus interviews with the surviving astronauts, including Jim Lovell, Dave Scott, John Young, Gene Cernan, Mike Collins, Buzz Aldrin, Alan Bean, Edgar Mitchell, Charlie Duke and Harrison Schmitt.",7.6,31,2007-01-19,109.0,"['Buzz Aldrin', 'Michael Collins', 'Alan Bean']",David Sington,55176,925248,14284
57120,Meek's Cutoff,"['Drama', 'Western']","['gold', 'oregon', 'thirst', 'tree', 'settler', 'family relationships', 'native american', 'salt lake city', 'pioneer', 'woman director']","Set in 1845, this drama follows a group of settlers as they embark on a punishing journey along the Oregon Trail. When their guide leads them astray, the expedition is forced to contend with the unforgiving conditions of the high plain desert.",6.5,77,2010-09-05,104.0,"['Michelle Williams', 'Bruce Greenwood', 'Will Patton']",Kelly Reichardt,85790,1518812,57120
12228,Inside Deep Throat,"['History', 'Documentary']","['usa', '1970s', 'sexual revolution', 'unsimulated sex']","In 1972, a seemingly typical shoestring budget pornographic film was made in a Florida hotel, ""Deep Throat,"" starring Linda Lovelace. This film would surpass the wildest expectation of everyone involved to become one of the most successful independent films of all time. It caught the public imagination which met the spirit of the times, even as the self appointed guardians of public morality struggled to suppress it, and created, for a brief moment, a possible future where sexuality in film had a bold artistic potential. This film covers the story of the making of this controversial film, its stunning success, its hysterical opposition along with its dark side of mob influence and allegations of the on set mistreatment of the film's star. In short, the combined events would redefine the popular appeal of pornography, even as more cynical developments would lead it down other paths.",6.8,31,2005-02-11,92.0,"['Dennis Hopper', 'Peter Bart', 'Warren Beatty']",Fenton Bailey,31689,418753,12228
22617,Dinner Rush,"['Drama', 'Action', 'Thriller']",[],"Is it just another evening at the hugely popular Italian restaurant of proprietor and bookmaker Louis Cropa in New York? Anything but as tonight's guests include; a local police detective and his wife specially invited by the owner; on the balcony rival bookmaker gangsters from Queens who want to become partners in the restaurant; in the corner renowned food critic 'the food nymph' is her usual demanding self; and at the bar, seemingly unnoticed, is Ken. As the evening continues enter Duncan, inveterate gambler and sous-chef on-the-line in the frenetic kitchen downstairs, who acts as the catalyst that causes the evening to draw to its inevitable, explosive, deadly conclusion.",7.1,19,2000-09-01,99.0,"['Danny Aiello', 'John Rothman', 'Frank Bongiorno']",Bob Giraldi,4772,229340,22617
55561,Clockwatchers,"['Comedy', 'Drama']","['independent film', 'woman director']",Iris can best be described as a wallflower. She begins her first day as a temp for the nondescript Global Credit Association by waiting in a chair for two hours...,5.6,13,1997-01-01,96.0,"['Toni Collette', 'Parker Posey', 'Lisa Kudrow']",Jill Sprecher,1875,118866,55561
42889,The Virginity Hit,['Comedy'],"['loss of virginity', 'teenage boy', 'teen comedy', 'teenage sexuality', 'found footage', 'sex comedy', 'virginity']","Four guys, one camera, and their experience chronicling the exhilarating and terrifying rite of passage: losing your virginity. As these guys help their buddy get laid, they'll have to survive friends with benefits, Internet hookups, even porn stars during an adventure that proves why you will always remember your first time.",4.6,19,2010-09-10,120.0,"['Matt Bennett', 'Zack Pearlman', 'Jacob Davich']",Huck Botko,87000,1695994,42889
10656,Subway,"['Action', 'Thriller']","['paris', 'culture clash', 'subway', 'metropolis', 'blackmail', 'document', 'criminal', 'socialite', 'punk band']","Fred, a raffish safe blower, takes refuge in the Paris Metro after being chased by the henchmen of a shady businessman from whom he has just stolen some documents. While hiding out in the back rooms and conduits of the Metro, Fred encounters a subterranean society of eccentric characters and petty criminals. Despite being pursued by the henchmen, Fred finds the time to flirt with Héléna, blow a safe, rob a train, evade the hapless Metro police, and start a rock band",6.3,86,1985-04-10,104.0,"['Isabelle Adjani', 'Christopher Lambert', 'Richard Bohringer']",Luc Besson,4919,90095,10656
24363,House of D,"['Comedy', 'Drama']","['self-discovery', 'friendship']","An American artist living a bohemian existence in Paris, Tom Warshaw (David Duchovny) is trying to make sense of his troubled adult life by reflecting upon his extraordinary childhood.",6.1,23,2005-04-15,97.0,"['Robin Williams', 'David Duchovny', 'Anton Yelchin']",David Duchovny,33136,372334,24363
13121,Teeth,"['Comedy', 'Horror']",[],"Dawn is an active member of her high-school chastity club but, when she meets Tobey, nature takes its course, and the pair answer the call. They suddenly learn she is a living example of the vagina dentata myth, when the encounter takes a grisly turn.",5.2,210,2007-01-19,94.0,"['Jess Weixler', 'John Hensley', 'Josh Pais']",Mitchell Lichtenstein,57910,780622,13121
24746,Six-String Samurai,"['Action', 'Adventure', 'Science Fiction']",['independent film'],"In a post-apocalyptic world where the Russians have taken over a nuked USA and Elvis is king of Lost Vegas, Buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. Armed with his six-string in one hand and his sword in the other, Buddy is on his way to Vegas to succeed Elvis as King. Along the way, he saves an orphan who decides to tag along.",5.8,36,1998-09-18,91.0,"['Jeffrey Falcon', 'Justin McGuire', 'Kim De Angelo']",Lance Mungia,2275,118736,24746
325140,Hum To Mohabbat Karega,[],[],"Raju, a waiter, is in love with the famous TV reporter Greeta Kapoor. After a man is murdered, Kapoor shows up at Raju's door to ask him some questions - it turns out that Raju served the dead man his last supper, and the authorities hope that he might be able to help them. Raju lies and says that he was an eye witness, in order to spend more time with Kapoor. He gives the police a false description of the killer, but it matches his best friend Kutti, so soon Kutti is wanted by the police, and the Mafia, who is responsible for the killing, is after Raju.",0.0,0,2000-05-26,0.0,[],Unknown,146410,249588,325140
12109,It's All Gone Pete Tong,"['Drama', 'Comedy', 'Music']","['disc jockey', 'loss of family', 'cocaine', 'comeback', 'recording studio', 'british', 'ibiza', 'based on true story', 'disabled']","Its All Gone Pete Tong is a comedy following the tragic life of legendary Frankie Wilde. The story takes us through Frankie's life from one of the best DJ's alive, through subsequent battle with a hearing disorder, culminating in his mysterious disappearance from the scene.",7.1,52,2004-09-12,90.0,"['Paul Kaye', 'Kate Magowan', 'Neil Maskell']",Michael Dowse,33725,388139,12109
27023,Saint John of Las Vegas,['Comedy'],"['independent film', 'aftercreditsstinger']",An ex-gambler is lured back into the game by a veteran insurance-fraud investigator.,5.9,18,2009-06-10,84.0,"['Steve Buscemi', 'Romany Malco', 'Tim Blake Nelson']",Hue Rhodes,80763,1276105,27023
22913,24 7: Twenty Four Seven,"['Comedy', 'Drama', 'Romance']","['transporter', 'sport', 'friends', 'nottingham']","In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together.",6.3,10,1997-08-31,96.0,"['Bob Hoskins', 'Danny Nussbaum', 'Bruce Jones']",Shane Meadows,2444,120391,22913
273899,Stonewall,['Drama'],['stonewall riot'],"""Stonewall"" is a drama about a young man in New York caught up during the 1969 Stonewall Riots, a pivotal event widely considered the starting point for the modern gay civil rights movement.",5.2,32,2015-09-18,129.0,"['Jeremy Irvine', 'Jonny Beauchamp', 'Jonathan Rhys Meyers']",Roland Emmerich,151557,3018070,273899
67373,This Thing of Ours,"['Drama', 'Action', 'Thriller']",['heist mafia internet'],"Using the Internet and global satellites, a group of gangsters pull off the biggest bank heist in the Mafia's history.",5.0,1,2005-01-01,100.0,"['James Caan', 'James Caan']",Danny Provenzano,174971,338497,67373
171759,The Lost Medallion: The Adventures of Billy Stone,"['Adventure', 'Family']",[],A man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time.,5.6,13,2013-03-01,97.0,"['William Brent', 'Sammi Hanratty', 'James Hong']",Bill Muir,143391,1390539,171759
206296,The Last Five Years,"['Comedy', 'Drama', 'Music', 'Romance']","['wife', 'musical', 'marriage', 'divorce']","In New York, a struggling actress and a successful writer sing about their failed marriage from two perspectives.",5.5,143,2014-11-03,94.0,"['Anna Kendrick', 'Jeremy Jordan', 'Natalie Knepp']",Richard LaGravenese,128832,2474024,206296
35219,The Missing Person,"['Comedy', 'Drama', 'Mystery', 'Thriller']","['detective', 'independent film', 'train', 'alcoholic', 'missing person']","Private detective John Rosow is hired to tail a man on a train from Chicago to Los Angeles. Rosow gradually uncovers the man's identity as a missing person; one of the thousands presumed dead after the 9/11 terrorist attacks on the World Trade Center. Persuaded by a large reward, Rosow is charged with bringing the missing person back to his wife in New York City.",6.4,9,2009-01-16,95.0,"['Michael Shannon', 'Amy Ryan', 'Frank Wood']",Noah Buschel,80653,1105512,35219
28260,Return of the Living Dead 3,"['Comedy', 'Science Fiction', 'Romance', 'Horror']","['gang', 'zombie']","Colonel Reynolds and his group of government scientists continue their work on re-animating the dead for military use. His son Curt uses a stolen security pass to sneak in with his thrill-seeking girlfriend Julie, with shocking, deadly results!",5.9,88,1993-10-01,97.0,"['Melinda Clarke', 'J. Trevor Edmond', 'Kent McCord']",Brian Yuzna,58485,107953,28260
7515,London,"['Drama', 'Action', 'Romance']","['new york', 'celebration']",London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend.,6.1,96,2005-02-10,92.0,"['Chris Evans', 'Jessica Biel', 'Joy Bryant']",Hunter Richards,43908,449061,7515
13075,Sherrybaby,['Drama'],"['independent film', 'mother daughter relationship', 'woman director']","After serving time in prison, former drug addict Sherry Swanson returns home to reclaim her young daughter from family members who have been raising the child. Sherry's family, especially her sister-in-law, doubt Sherry's ability to be a good mother, and Sherry finds her resolve to stay clean slowly weakening.",6.3,41,2006-09-08,96.0,"['Maggie Gyllenhaal', 'Michelle Hurst', 'Sandra Rodríguez']",Laurie Collyer,47978,423169,13075
335866,Circle,"['Horror', 'Science Fiction']","['survival', 'execution', 'stranger', 'no memory']",Could you trust a jury of your peers with your life? The contestants of a mysterious death game must make harrowing decisions as they strategize for survival in this psychological sci-fi thriller.,6.0,333,2015-10-02,87.0,"['Julie Benz', 'Carter Jenkins']",Aaron Hann,144482,3118452,335866
13510,Eden Lake,"['Horror', 'Thriller']","['beach', 'wife husband relationship', 'lake', 'camping', 'rottweiler', 'sadism', 'forest', 'revenge', 'survival', 'fear', 'violence', 'couple', 'gang violence', 'teenage killer']","Eden Lake is a relentlessly tense and immaculately paced horror-thriller about modern youth gone wild. When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival.",6.7,406,2008-09-12,91.0,"['Kelly Reilly', 'Michael Fassbender', 'Tara Ellis']",James Watkins,66090,1020530,13510
215881,Plush,['Thriller'],['woman director'],"A young singer/songwriter, despite being married, becomes involved with her new guitarist, who she soon discovers has a dark past and may be a danger to her and those close to her.",5.4,40,2013-09-13,98.0,"['Emily Browning', 'Xavier Samuel', 'Cam Gigandet']",Catherine Hardwicke,147781,2226519,215881
22600,Gangster's Paradise: Jerusalema,"['Drama', 'Action', 'Crime', 'Foreign']","['hearing', 'gang of thieves', 'organized crime']","This South African movie tracks the rise of a once-petty criminal to the heights of the criminal underworld. After cutting his teeth on hijacking, before moving onto bigger game, an ambitious man hits a setback when most of his gang are shot.",6.8,16,2008-02-11,120.0,"['Daniel Buckland', 'Robert Hobbs', 'Rapulana Seiphemo']",Ralph Ziman,70465,783532,22600
12612,Freeze Frame,"['Thriller', 'Drama', 'Crime']","['loss of family', 'camcorder', 'alibi', 'suspect', 'murder']","Sean Veil is an ultra paranoid murder suspect who takes to filming himself round the clock to provide an alibi, just in case he's ever accused of another crime. Problems arise however when the police do come calling and the one tape that can prove his innocence has mysteriously disappeared.",6.9,18,2004-05-01,99.0,"['Lee Evans', 'Sean McGinley', 'Ian McNeice']",John Simpson,38867,363095,12612
50698,Grave Encounters,"['Thriller', 'Horror']","['camcorder', 'reality', 'insane asylum', 'paranormal', 'haunting', 'psychiatric hospital', 'ghost hunting', 'paranormal investigation', 'labyrinth', 'mental asylum', 'found footage']",A crew from a paranormal reality television show lock themselves in a haunted psychiatric hospital. They search for evidence of paranormal activity as they shoot what ends up becoming their final episode.,6.1,381,2011-09-09,92.0,"['Sean Rogerson', 'Juan Riedinger', 'Ashleigh Gryzko']",Colin Minihan,92391,1703199,50698
11302,Bananas,['Comedy'],"['revolution', 'political activism', 'loser']","When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.",6.7,165,1971-04-28,82.0,"['Woody Allen', 'Louise Lasser', 'Carlos Montalbán']",Woody Allen,1078,66808,11302
